Gene	Comparison	Set	Term ID	Description	Annotated	Expected	Observed	Fold Enrichment	Adjusted p value	-log10(pvalue)
Psph	hom_vs_het_wt	ko_response	EMAPA:17641	premaxilla	65	1.45	8	5.53	7.79e-03	2.10846254232744
Psph	hom_vs_het_wt	ko_response	EMAPA:32860	lung epithelium	232	5.16	17	3.29	7.79e-03	2.10846254232744
Psph	hom_vs_het_wt	ko_response	EMAPA:28937	paramesonephric duct of female, mesonephric portion	98	2.18	10	4.58	7.79e-03	2.10846254232744
Psph	hom_vs_het_wt	ko_response	EMAPA:16172	head somite	51	1.14	7	6.17	7.79e-03	2.10846254232744
Psph	hom_vs_het_wt	ko_response	EMAPA:16042	extraembryonic component	627	13.95	34	2.44	7.92e-03	2.10127481841051
Psph	hom_vs_het_wt	ko_response	EMAPA:32862	upper jaw epithelium	37	0.82	6	7.29	7.92e-03	2.10127481841051
Psph	hom_vs_het_wt	ko_response	EMAPA:36750	ectodermal placode	193	4.30	15	3.49	8.37e-03	2.07727454200674
Psph	hom_vs_het_wt	ko_response	EMAPA:18574	dorsal grey horn	99	2.20	10	4.54	8.42e-03	2.07468790850035
Psph	hom_vs_het_wt	ko_response	EMAPA:16272	2nd branchial arch	429	9.55	27	2.83	8.42e-03	2.07468790850035
Psph	hom_vs_het_wt	ko_response	EMAPA:28373	renal artery	15	0.33	4	11.98	8.52e-03	2.0695604052333
Psph	hom_vs_het_wt	ko_response	EMAPA:16851	main bronchus epithelium	15	0.33	4	11.98	8.52e-03	2.0695604052333
Psph	hom_vs_het_wt	ko_response	EMAPA:29014	medullary component of mesenchymal stroma	7	0.16	3	19.26	8.52e-03	2.0695604052333
Psph	hom_vs_het_wt	ko_response	EMAPA:31510	developing vasculature of male genital tubercle	2	0.04	2	44.93	8.64e-03	2.06348625752111
Psph	hom_vs_het_wt	ko_response	EMAPA:16121	1st branchial membrane	2	0.04	2	44.93	8.67e-03	2.06198090252379
Psph	hom_vs_het_wt	ko_response	EMAPA:29138	mesonephros of male	237	5.27	17	3.22	8.73e-03	2.05898575629443
Psph	hom_vs_het_wt	ko_response	EMAPA:32839	lip	136	3.03	12	3.96	8.73e-03	2.05898575629443
Psph	hom_vs_het_wt	ko_response	EMAPA:16724	future adenohypophysis	66	1.47	8	5.45	8.73e-03	2.05898575629443
Psph	hom_vs_het_wt	ko_response	EMAPA:18023	ethmoid bone primordium	7	0.16	3	19.26	8.88e-03	2.0515870342214
Psph	hom_vs_het_wt	ko_response	EMAPA:16756	tail neural plate	15	0.33	4	11.98	8.88e-03	2.0515870342214
Psph	hom_vs_het_wt	ko_response	EMAPA:35400	heart septum	52	1.16	7	6.05	8.88e-03	2.0515870342214
Psph	hom_vs_het_wt	ko_response	EMAPA:16334	bulbus cordis caudal half	7	0.16	3	19.26	8.92e-03	2.04963514562388
Psph	hom_vs_het_wt	ko_response	EMAPA:16144	future prosencephalon	154	3.43	13	3.79	8.94e-03	2.04866248120408
Psph	hom_vs_het_wt	ko_response	EMAPA:29148	mesonephric tubule of male	53	1.18	7	5.93	9.62e-03	2.01682492796219
Psph	hom_vs_het_wt	ko_response	EMAPA:16255	midgut	816	18.16	41	2.26	9.63e-03	2.01637371287547
Psph	hom_vs_het_wt	ko_response	EMAPA:17748	pectoral girdle and thoracic body wall muscle	39	0.87	6	6.91	9.67e-03	2.014573525917
Psph	hom_vs_het_wt	ko_response	EMAPA:27778	presumptive mesangium of capillary loop renal corpuscle	15	0.33	4	11.98	9.67e-03	2.014573525917
Psph	hom_vs_het_wt	ko_response	EMAPA:36002	auditory system	2309	51.39	94	1.83	9.67e-03	2.014573525917
Psph	hom_vs_het_wt	ko_response	EMAPA:37985	vestibulo-auditory system	2309	51.39	94	1.83	9.67e-03	2.014573525917
Psph	hom_vs_het_wt	ko_response	EMAPA:16193	ear	2309	51.39	94	1.83	9.67e-03	2.014573525917
Psph	hom_vs_het_wt	ko_response	EMAPA:19279	renal medulla	515	11.46	29	2.53	9.77e-03	2.01010543628123
Bap1	hom_vs_het_wt	ko_response	EMAPA:35577	musculature	1825	558.70	826	1.48	1.36e-06	5.86646109162978
Bap1	hom_vs_het_wt	ko_response	EMAPA:16104	cardiovascular system	2283	698.91	1007	1.44	3.60e-06	5.44369749923271
Bap1	hom_vs_het_wt	ko_response	EMAPA:36033	germ layer	6077	1860.40	2491	1.34	8.46e-06	5.07262963696098
Bap1	hom_vs_het_wt	ko_response	EMAPA:35985	ectoderm	5976	1829.48	2442	1.33	5.81e-05	4.23582386760967
Bap1	hom_vs_het_wt	ko_response	EMAPA:16069	embryo ectoderm	5965	1826.11	2436	1.33	7.65e-05	4.11633856484638
Bap1	hom_vs_het_wt	ko_response	EMAPA:17544	cerebral cortex	4010	1227.61	1678	1.37	8.43e-05	4.07417242537526
Bap1	hom_vs_het_wt	ko_response	EMAPA:16910	telencephalon	5317	1627.73	2186	1.34	1.19e-04	3.92445303860747
Bap1	hom_vs_het_wt	ko_response	EMAPA:18426	adrenal gland	1077	329.71	492	1.49	2.31e-04	3.63638802010786
Bap1	hom_vs_het_wt	ko_response	EMAPA:37597	heart and pericardium	2044	625.74	889	1.42	2.37e-04	3.6252516539899
Bap1	hom_vs_het_wt	ko_response	EMAPA:29138	mesonephros of male	251	76.84	135	1.76	2.48e-04	3.60554831917378
Bap1	hom_vs_het_wt	ko_response	EMAPA:16089	future brain	5729	1753.86	2340	1.33	2.75e-04	3.56066730616974
Bap1	hom_vs_het_wt	ko_response	EMAPA:35993	vascular element	864	264.50	401	1.52	2.84e-04	3.54668165995296
Bap1	hom_vs_het_wt	ko_response	EMAPA:32906	tooth	1963	600.95	854	1.42	2.99e-04	3.52432881167557
Bap1	hom_vs_het_wt	ko_response	EMAPA:16105	heart	2015	616.87	875	1.42	2.99e-04	3.52432881167557
Bap1	hom_vs_het_wt	ko_response	EMAPA:16895	forebrain	5701	1745.29	2326	1.33	3.17e-04	3.49894073778225
Bap1	hom_vs_het_wt	ko_response	EMAPA:16840	liver and biliary system	2087	638.91	903	1.41	3.17e-04	3.49894073778225
Bap1	hom_vs_het_wt	ko_response	EMAPA:16846	liver	2083	637.68	901	1.41	3.17e-04	3.49894073778225
Bap1	hom_vs_het_wt	ko_response	EMAPA:35578	skeletal musculature	1082	331.24	491	1.48	3.17e-04	3.49894073778225
Bap1	hom_vs_het_wt	ko_response	EMAPA:16916	hindbrain	4876	1492.73	2005	1.34	3.61e-04	3.44249279809434
Bap1	hom_vs_het_wt	ko_response	EMAPA:16247	gut	4218	1291.29	1749	1.35	3.61e-04	3.44249279809434
Bap1	hom_vs_het_wt	ko_response	EMAPA:32743	blood vessel	846	258.99	391	1.51	4.03e-04	3.39469495385889
Bap1	hom_vs_het_wt	ko_response	EMAPA:35868	tissue	5584	1709.47	2276	1.33	4.17e-04	3.37986394502624
Bap1	hom_vs_het_wt	ko_response	EMAPA:35211	cerebellar cortex	418	127.97	207	1.62	4.35e-04	3.36151074304536
Bap1	hom_vs_het_wt	ko_response	EMAPA:17373	metanephros	3665	1121.99	1529	1.36	4.35e-04	3.36151074304536
Bap1	hom_vs_het_wt	ko_response	EMAPA:36777	cerebellum gray matter	432	132.25	213	1.61	4.35e-04	3.36151074304536
Bap1	hom_vs_het_wt	ko_response	EMAPA:16896	diencephalon	4155	1272.00	1722	1.35	4.35e-04	3.36151074304536
Bap1	hom_vs_het_wt	ko_response	EMAPA:28909	mesonephros of female	226	69.19	121	1.75	5.24e-04	3.28066871301627
Bap1	hom_vs_het_wt	ko_response	EMAPA:35905	vascular system	961	294.20	437	1.49	6.60e-04	3.18045606445813
Bap1	hom_vs_het_wt	ko_response	EMAPA:32714	musculoskeletal system	3189	976.27	1338	1.37	7.16e-04	3.14508697769214
Bap1	hom_vs_het_wt	ko_response	EMAPA:16097	mesenchyme	3085	944.43	1295	1.37	7.16e-04	3.14508697769214
Bap1	hom_vs_het_wt	ko_response	EMAPA:16748	tail	2023	619.32	870	1.40	9.98e-04	3.00086945871263
Bap1	hom_vs_het_wt	ko_response	EMAPA:35961	embryo mesenchyme	3074	941.07	1288	1.37	1.14e-03	2.94309514866353
Bap1	hom_vs_het_wt	ko_response	EMAPA:17073	metencephalon alar plate	3284	1005.35	1372	1.36	1.26e-03	2.89962945488244
Bap1	hom_vs_het_wt	ko_response	EMAPA:35217	cerebellum granule cell layer	396	121.23	194	1.60	1.54e-03	2.81247927916354
Bap1	hom_vs_het_wt	ko_response	EMAPA:17577	spinal cord	4466	1367.21	1835	1.34	1.54e-03	2.81247927916354
Bap1	hom_vs_het_wt	ko_response	EMAPA:17021	stomach	1969	602.78	845	1.40	1.70e-03	2.76955107862173
Bap1	hom_vs_het_wt	ko_response	EMAPA:16246	alimentary system	5168	1582.12	2108	1.33	1.74e-03	2.7594507517174
Bap1	hom_vs_het_wt	ko_response	EMAPA:17072	metencephalon lateral wall	3866	1183.53	1599	1.35	1.74e-03	2.7594507517174
Bap1	hom_vs_het_wt	ko_response	EMAPA:35457	metanephros epithelium	124	37.96	71	1.87	1.74e-03	2.7594507517174
Bap1	hom_vs_het_wt	ko_response	EMAPA:17787	cerebellum	3242	992.50	1353	1.36	1.88e-03	2.72584215073632
Bap1	hom_vs_het_wt	ko_response	EMAPA:16470	central nervous system	7140	2185.82	2863	1.31	1.88e-03	2.72584215073632
Bap1	hom_vs_het_wt	ko_response	EMAPA:37283	appendage	3623	1109.14	1503	1.36	1.88e-03	2.72584215073632
Bap1	hom_vs_het_wt	ko_response	EMAPA:17540	thalamus	2952	903.72	1237	1.37	1.88e-03	2.72584215073632
Bap1	hom_vs_het_wt	ko_response	EMAPA:27770	capillary loop renal corpuscle	131	40.10	74	1.85	2.00e-03	2.69897000433602
Bap1	hom_vs_het_wt	ko_response	EMAPA:32905	jaw	2692	824.12	1133	1.37	2.02e-03	2.69464863055338
Bap1	hom_vs_het_wt	ko_response	EMAPA:35184	brain gray matter	530	162.25	250	1.54	2.35e-03	2.62893213772826
Bap1	hom_vs_het_wt	ko_response	EMAPA:16894	brain	6543	2003.06	2633	1.31	2.35e-03	2.62893213772826
Bap1	hom_vs_het_wt	ko_response	EMAPA:17412	forelimb	2170	664.32	923	1.39	2.39e-03	2.62160209905186
Bap1	hom_vs_het_wt	ko_response	EMAPA:16469	nervous system	7265	2224.09	2908	1.31	2.54e-03	2.59516628338006
Bap1	hom_vs_het_wt	ko_response	EMAPA:32837	telencephalon septum	1185	362.77	523	1.44	2.54e-03	2.59516628338006
Bap1	hom_vs_het_wt	ko_response	EMAPA:16548	foregut	3524	1078.83	1461	1.35	2.66e-03	2.57511836336893
Bap1	hom_vs_het_wt	ko_response	EMAPA:17550	medulla oblongata	2447	749.12	1033	1.38	2.70e-03	2.56863623584101
Bap1	hom_vs_het_wt	ko_response	EMAPA:16974	midbrain	4178	1279.04	1717	1.34	2.71e-03	2.56703070912559
Bap1	hom_vs_het_wt	ko_response	EMAPA:35988	skeletal muscle	627	191.95	290	1.51	3.00e-03	2.52287874528034
Bap1	hom_vs_het_wt	ko_response	EMAPA:35306	endocrine system	1951	597.27	833	1.39	3.00e-03	2.52287874528034
Bap1	hom_vs_het_wt	ko_response	EMAPA:35999	endocrine gland	1951	597.27	833	1.39	3.00e-03	2.52287874528034
Bap1	hom_vs_het_wt	ko_response	EMAPA:17078	metencephalon basal plate	2195	671.97	931	1.39	3.00e-03	2.52287874528034
Bap1	hom_vs_het_wt	ko_response	EMAPA:37596	gray matter	540	165.31	253	1.53	3.00e-03	2.52287874528034
Bap1	hom_vs_het_wt	ko_response	EMAPA:17549	corpus striatum	1824	558.39	781	1.40	3.36e-03	2.47366072261016
Bap1	hom_vs_het_wt	ko_response	EMAPA:32809	main olfactory bulb	2697	825.65	1131	1.37	3.55e-03	2.44977164694491
Bap1	hom_vs_het_wt	ko_response	EMAPA:17359	maxillary process	1391	425.84	611	1.43	3.62e-03	2.44129142946683
Bap1	hom_vs_het_wt	ko_response	EMAPA:17563	pons	2171	664.62	920	1.38	3.62e-03	2.44129142946683
Bap1	hom_vs_het_wt	ko_response	EMAPA:17071	metencephalon	4037	1235.88	1659	1.34	3.62e-03	2.44129142946683
Bap1	hom_vs_het_wt	ko_response	EMAPA:17924	upper jaw	1862	570.03	796	1.40	3.63e-03	2.44009337496389
Bap1	hom_vs_het_wt	ko_response	EMAPA:17381	reproductive system	3964	1213.53	1630	1.34	3.63e-03	2.44009337496389
Bap1	hom_vs_het_wt	ko_response	EMAPA:17524	integumental system	2532	775.14	1064	1.37	3.63e-03	2.44009337496389
Bap1	hom_vs_het_wt	ko_response	EMAPA:16405	limb	3378	1034.13	1400	1.35	3.63e-03	2.44009337496389
Bap1	hom_vs_het_wt	ko_response	EMAPA:27955	glomerular capillary system of maturing glomerular tuft	16	4.90	14	2.86	3.67e-03	2.43533393574791
Bap1	hom_vs_het_wt	ko_response	EMAPA:16053	parietal endoderm	35	10.71	25	2.33	3.80e-03	2.42021640338319
Bap1	hom_vs_het_wt	ko_response	EMAPA:16640	future forebrain	5649	1729.37	2307	1.33	3.86e-03	2.41341269532824
Bap1	hom_vs_het_wt	ko_response	EMAPA:16245	visceral organ system	7218	2209.70	2886	1.31	4.02e-03	2.39577394691553
Bap1	hom_vs_het_wt	ko_response	EMAPA:17068	thyroid gland	980	300.01	435	1.45	4.50e-03	2.34678748622466
Bap1	hom_vs_het_wt	ko_response	EMAPA:32729	appendicular skeleton	1292	395.53	563	1.42	4.50e-03	2.34678748622466
Bap1	hom_vs_het_wt	ko_response	EMAPA:17783	hindbrain meninges	144	44.08	78	1.77	5.07e-03	2.29499204066666
Bap1	hom_vs_het_wt	ko_response	EMAPA:17185	tongue	1720	526.56	736	1.40	5.14e-03	2.28903688100472
Bap1	hom_vs_het_wt	ko_response	EMAPA:36885	gustatory system	1720	526.56	736	1.40	5.14e-03	2.28903688100472
Bap1	hom_vs_het_wt	ko_response	EMAPA:32701	limb cartilage condensation	123	37.65	68	1.81	5.30e-03	2.27572413039921
Bap1	hom_vs_het_wt	ko_response	EMAPA:27772	visceral epithelium of capillary loop renal corpuscle	87	26.63	51	1.91	5.30e-03	2.27572413039921
Bap1	hom_vs_het_wt	ko_response	EMAPA:35661	paramesonephric duct of male	112	34.29	63	1.84	5.36e-03	2.27083521030723
Bap1	hom_vs_het_wt	ko_response	EMAPA:18306	liver lobe	389	119.09	186	1.56	5.36e-03	2.27083521030723
Bap1	hom_vs_het_wt	ko_response	EMAPA:36594	eye anterior segment	995	304.61	440	1.44	5.36e-03	2.27083521030723
Bap1	hom_vs_het_wt	ko_response	EMAPA:36776	brain roof plate	1657	507.27	709	1.40	5.36e-03	2.27083521030723
Bap1	hom_vs_het_wt	ko_response	EMAPA:16744	mesonephros	604	184.91	277	1.50	5.36e-03	2.27083521030723
Bap1	hom_vs_het_wt	ko_response	EMAPA:35970	metanephros visceral epithelium	104	31.84	59	1.85	5.36e-03	2.27083521030723
Bap1	hom_vs_het_wt	ko_response	EMAPA:17952	renal cortex	2049	627.28	868	1.38	5.36e-03	2.27083521030723
Bap1	hom_vs_het_wt	ko_response	EMAPA:32869	superior colliculus	1249	382.37	544	1.42	5.36e-03	2.27083521030723
Bap1	hom_vs_het_wt	ko_response	EMAPA:32738	epithelium	3735	1143.42	1534	1.34	5.65e-03	2.24795155218056
Bap1	hom_vs_het_wt	ko_response	EMAPA:35209	ventricular layer	2126	650.85	898	1.38	6.01e-03	2.22112552799726
Bap1	hom_vs_het_wt	ko_response	EMAPA:32705	limb mesenchyme	1206	369.20	526	1.42	6.03e-03	2.21968268785985
Bap1	hom_vs_het_wt	ko_response	EMAPA:17575	optic nerve	485	148.48	226	1.52	7.13e-03	2.14691047014813
Bap1	hom_vs_het_wt	ko_response	EMAPA:17536	hypothalamus	3013	922.39	1249	1.35	7.74e-03	2.11125903931711
Bap1	hom_vs_het_wt	ko_response	EMAPA:17362	palatal shelf	878	268.79	395	1.47	7.88e-03	2.10347378251044
Bap1	hom_vs_het_wt	ko_response	EMAPA:16367	genitourinary system	5256	1609.06	2127	1.32	8.26e-03	2.08301995267962
Bap1	hom_vs_het_wt	ko_response	EMAPA:18215	midbrain tegmentum	1404	429.82	605	1.41	8.50e-03	2.07058107428571
Bap1	hom_vs_het_wt	ko_response	EMAPA:32842	neocortex	2560	783.71	1068	1.36	9.22e-03	2.03526907894637
Bap1	hom_vs_het_wt	ko_response	EMAPA:16688	heart atrium	1016	311.04	446	1.43	9.22e-03	2.03526907894637
Bap1	hom_vs_het_wt	ko_response	EMAPA:17457	hand mesenchyme	241	73.78	120	1.63	9.22e-03	2.03526907894637
Bap1	hom_vs_het_wt	ko_response	EMAPA:35207	central nervous system roof plate	1673	512.17	712	1.39	9.25e-03	2.03385826726097
Bap1	hom_vs_het_wt	ko_response	EMAPA:32706	limb pre-cartilage condensation	89	27.25	51	1.87	9.76e-03	2.01055018233331
Ehmt1	hom_vs_het_wt	ko_response	EMAPA:35577	musculature	1870	115.66	212	1.83	4.90e-08	7.30980391997149
Ehmt1	hom_vs_het_wt	ko_response	EMAPA:16104	cardiovascular system	2336	144.49	248	1.72	2.61e-07	6.58335949266172
Ehmt1	hom_vs_het_wt	ko_response	EMAPA:16215	primitive heart tube	260	16.08	48	2.98	3.30e-06	5.48148606012211
Ehmt1	hom_vs_het_wt	ko_response	EMAPA:37597	heart and pericardium	2091	129.33	221	1.71	3.30e-06	5.48148606012211
Ehmt1	hom_vs_het_wt	ko_response	EMAPA:16105	heart	2062	127.54	216	1.69	9.38e-06	5.02779716162093
Ehmt1	hom_vs_het_wt	ko_response	EMAPA:16350	primitive ventricle	141	8.72	31	3.55	1.61e-05	4.79317412396815
Ehmt1	hom_vs_het_wt	ko_response	EMAPA:32715	muscle tissue	389	24.06	60	2.49	1.61e-05	4.79317412396815
Ehmt1	hom_vs_het_wt	ko_response	EMAPA:16106	cardiogenic plate	30	1.86	13	7.01	2.22e-05	4.65364702554936
Ehmt1	hom_vs_het_wt	ko_response	EMAPA:16237	sinus venosus	47	2.91	16	5.50	3.45e-05	4.46218090492673
Ehmt1	hom_vs_het_wt	ko_response	EMAPA:32743	blood vessel	858	53.07	105	1.98	3.45e-05	4.46218090492673
Ehmt1	hom_vs_het_wt	ko_response	EMAPA:16342	common atrial chamber	78	4.82	21	4.35	3.45e-05	4.46218090492673
Ehmt1	hom_vs_het_wt	ko_response	EMAPA:17321	right atrium	32	1.98	13	6.57	3.45e-05	4.46218090492673
Ehmt1	hom_vs_het_wt	ko_response	EMAPA:35932	venous blood vessel	60	3.71	18	4.85	3.48e-05	4.45842075605342
Ehmt1	hom_vs_het_wt	ko_response	EMAPA:36390	striated muscle tissue	226	13.98	40	2.86	3.51e-05	4.45469288353418
Ehmt1	hom_vs_het_wt	ko_response	EMAPA:32688	cardiac muscle tissue	226	13.98	40	2.86	3.51e-05	4.45469288353418
Ehmt1	hom_vs_het_wt	ko_response	EMAPA:35993	vascular element	876	54.18	106	1.96	3.89e-05	4.41005039867429
Ehmt1	hom_vs_het_wt	ko_response	EMAPA:32746	atrium cardiac muscle	62	3.83	18	4.69	4.75e-05	4.32330639037513
Ehmt1	hom_vs_het_wt	ko_response	EMAPA:17883	tongue muscle	323	19.98	50	2.50	7.18e-05	4.1438755557577
Ehmt1	hom_vs_het_wt	ko_response	EMAPA:16240	venous system	71	4.39	19	4.33	8.12e-05	4.09044397075882
Ehmt1	hom_vs_het_wt	ko_response	EMAPA:35578	skeletal musculature	1113	68.84	125	1.82	1.45e-04	3.83863199776502
Ehmt1	hom_vs_het_wt	ko_response	EMAPA:16688	heart atrium	1039	64.26	118	1.84	1.73e-04	3.7619538968712
Ehmt1	hom_vs_het_wt	ko_response	EMAPA:32700	limb musculature	217	13.42	37	2.76	1.73e-04	3.7619538968712
Ehmt1	hom_vs_het_wt	ko_response	EMAPA:17743	vertebral axis musculature	633	39.15	80	2.04	1.73e-04	3.7619538968712
Ehmt1	hom_vs_het_wt	ko_response	EMAPA:35906	vein	50	3.09	15	4.85	1.89e-04	3.72353819582676
Ehmt1	hom_vs_het_wt	ko_response	EMAPA:17185	tongue	1757	108.67	180	1.66	1.89e-04	3.72353819582676
Ehmt1	hom_vs_het_wt	ko_response	EMAPA:36885	gustatory system	1757	108.67	180	1.66	1.89e-04	3.72353819582676
Ehmt1	hom_vs_het_wt	ko_response	EMAPA:16247	gut	4350	269.06	387	1.44	2.12e-04	3.67366413907125
Ehmt1	hom_vs_het_wt	ko_response	EMAPA:35905	vascular system	978	60.49	111	1.83	2.82e-04	3.54975089168064
Ehmt1	hom_vs_het_wt	ko_response	EMAPA:32634	hindlimb musculature	133	8.23	26	3.16	3.66e-04	3.43651891460559
Ehmt1	hom_vs_het_wt	ko_response	EMAPA:36561	mesangium	20	1.24	9	7.28	3.96e-04	3.40230481407449
Ehmt1	hom_vs_het_wt	ko_response	EMAPA:36562	glomerular mesangium	20	1.24	9	7.28	3.96e-04	3.40230481407449
Ehmt1	hom_vs_het_wt	ko_response	EMAPA:36048	hindlimb muscle	113	6.99	23	3.29	5.80e-04	3.23657200643706
Ehmt1	hom_vs_het_wt	ko_response	EMAPA:36473	early conceptus	750	46.39	88	1.90	5.99e-04	3.22257317761069
Ehmt1	hom_vs_het_wt	ko_response	EMAPA:31464	renal large blood vessel	26	1.61	10	6.22	5.99e-04	3.22257317761069
Ehmt1	hom_vs_het_wt	ko_response	EMAPA:18431	forearm rest of mesenchyme	77	4.76	18	3.78	6.22e-04	3.20620961530918
Ehmt1	hom_vs_het_wt	ko_response	EMAPA:16088	intraembryonic coelom	405	25.05	55	2.20	6.29e-04	3.20134935455473
Ehmt1	hom_vs_het_wt	ko_response	EMAPA:16246	alimentary system	5336	330.04	457	1.38	6.29e-04	3.20134935455473
Ehmt1	hom_vs_het_wt	ko_response	EMAPA:17331	heart ventricle	1106	68.41	120	1.75	7.04e-04	3.15242734085789
Ehmt1	hom_vs_het_wt	ko_response	EMAPA:27778	presumptive mesangium of capillary loop renal corpuscle	17	1.05	8	7.61	8.28e-04	3.08196966321512
Ehmt1	hom_vs_het_wt	ko_response	EMAPA:36047	limb muscle	118	7.30	23	3.15	9.90e-04	3.00436480540245
Ehmt1	hom_vs_het_wt	ko_response	EMAPA:27949	maturing glomerular tuft	215	13.30	34	2.56	1.25e-03	2.90308998699194
Ehmt1	hom_vs_het_wt	ko_response	EMAPA:35988	skeletal muscle	646	39.96	77	1.93	1.25e-03	2.90308998699194
Ehmt1	hom_vs_het_wt	ko_response	EMAPA:17701	diaphragm	280	17.32	41	2.37	1.25e-03	2.90308998699194
Ehmt1	hom_vs_het_wt	ko_response	EMAPA:28142	renal cortical vasculature	47	2.91	13	4.47	1.38e-03	2.86012091359876
Ehmt1	hom_vs_het_wt	ko_response	EMAPA:28485	maturing nephron	568	35.13	69	1.96	1.76e-03	2.75448733218585
Ehmt1	hom_vs_het_wt	ko_response	EMAPA:36054	leg muscle	107	6.62	21	3.17	1.78e-03	2.74957999769111
Ehmt1	hom_vs_het_wt	ko_response	EMAPA:28147	renal cortical arterial system	36	2.23	11	4.94	1.95e-03	2.70996538863748
Ehmt1	hom_vs_het_wt	ko_response	EMAPA:35944	limb bud	630	38.97	73	1.87	2.09e-03	2.67985371388895
Ehmt1	hom_vs_het_wt	ko_response	EMAPA:16706	pharynx	1942	120.12	188	1.57	2.26e-03	2.6458915608526
Ehmt1	hom_vs_het_wt	ko_response	EMAPA:31469	renal small blood vessel	43	2.66	12	4.51	2.26e-03	2.6458915608526
Ehmt1	hom_vs_het_wt	ko_response	EMAPA:18436	lower leg rest of mesenchyme	109	6.74	21	3.11	2.28e-03	2.64206515299955
Ehmt1	hom_vs_het_wt	ko_response	EMAPA:16042	extraembryonic component	676	41.81	78	1.87	2.32e-03	2.6345120151091
Ehmt1	hom_vs_het_wt	ko_response	EMAPA:36037	cavity or lining	463	28.64	58	2.03	2.32e-03	2.6345120151091
Ehmt1	hom_vs_het_wt	ko_response	EMAPA:27943	maturing renal corpuscle	234	14.47	35	2.42	2.50e-03	2.60205999132796
Ehmt1	hom_vs_het_wt	ko_response	EMAPA:27711	ureteral mesenchyme	88	5.44	18	3.31	2.50e-03	2.60205999132796
Ehmt1	hom_vs_het_wt	ko_response	EMAPA:16548	foregut	3634	224.77	322	1.43	2.50e-03	2.60205999132796
Ehmt1	hom_vs_het_wt	ko_response	EMAPA:28445	stage IV immature nephron	574	35.50	70	1.97	2.52e-03	2.59859945921846
Ehmt1	hom_vs_het_wt	ko_response	EMAPA:19144	upper leg muscle	103	6.37	20	3.14	2.55e-03	2.59345981956604
Ehmt1	hom_vs_het_wt	ko_response	EMAPA:16060	body cavity or lining	456	28.20	57	2.02	2.58e-03	2.58838029403677
Ehmt1	hom_vs_het_wt	ko_response	EMAPA:27961	glomerular mesangium of maturing glomerular tuft	15	0.93	7	7.54	2.61e-03	2.58335949266172
Ehmt1	hom_vs_het_wt	ko_response	EMAPA:31109	dermomyotome	232	14.35	34	2.37	2.65e-03	2.57675412606319
Ehmt1	hom_vs_het_wt	ko_response	EMAPA:31450	renal venous system	16	0.99	7	7.07	2.95e-03	2.53017798402184
Ehmt1	hom_vs_het_wt	ko_response	EMAPA:16407	forelimb bud ectoderm	133	8.23	23	2.80	3.14e-03	2.50307035192678
Ehmt1	hom_vs_het_wt	ko_response	EMAPA:31436	renal arterial system	27	1.67	9	5.39	3.43e-03	2.46470587995723
Ehmt1	hom_vs_het_wt	ko_response	EMAPA:17327	right atrium valve	8	0.49	5	10.10	3.75e-03	2.42596873227228
Ehmt1	hom_vs_het_wt	ko_response	EMAPA:35592	nephron	753	46.57	84	1.80	3.84e-03	2.41566877563247
Ehmt1	hom_vs_het_wt	ko_response	EMAPA:28373	renal artery	17	1.05	7	6.66	4.35e-03	2.36151074304536
Ehmt1	hom_vs_het_wt	ko_response	EMAPA:16177	trunk mesenchyme	862	53.32	93	1.74	4.38e-03	2.3585258894959
Ehmt1	hom_vs_het_wt	ko_response	EMAPA:19107	upper arm muscle	100	6.19	19	3.07	4.40e-03	2.35654732351381
Ehmt1	hom_vs_het_wt	ko_response	EMAPA:16406	forelimb bud	598	36.99	68	1.84	4.75e-03	2.32330639037513
Ehmt1	hom_vs_het_wt	ko_response	EMAPA:28811	ureteral smooth muscle layer	62	3.83	14	3.65	4.85e-03	2.31425826139774
Ehmt1	hom_vs_het_wt	ko_response	EMAPA:36053	arm muscle	101	6.25	19	3.04	4.85e-03	2.31425826139774
Ehmt1	hom_vs_het_wt	ko_response	EMAPA:28120	pelvic smooth muscle	55	3.40	13	3.82	4.99e-03	2.30189945437661
Ehmt1	hom_vs_het_wt	ko_response	EMAPA:28136	renal cortical interstitium	180	11.13	28	2.51	5.05e-03	2.29670862188134
Ehmt1	hom_vs_het_wt	ko_response	EMAPA:28506	developing capillary loop stage nephron group	490	30.31	59	1.95	5.10e-03	2.29242982390206
Ehmt1	hom_vs_het_wt	ko_response	EMAPA:17954	early nephron	719	44.47	80	1.80	5.35e-03	2.27164621797877
Ehmt1	hom_vs_het_wt	ko_response	EMAPA:16354	cardinal vein	29	1.79	9	5.02	5.46e-03	2.26280735729526
Ehmt1	hom_vs_het_wt	ko_response	EMAPA:36049	forelimb muscle	103	6.37	19	2.98	5.87e-03	2.23136189875239
Ehmt1	hom_vs_het_wt	ko_response	EMAPA:16245	visceral organ system	7504	464.14	604	1.30	6.10e-03	2.21467016498923
Ehmt1	hom_vs_het_wt	ko_response	EMAPA:17315	left atrium	30	1.86	9	4.85	6.85e-03	2.16430942850757
Ehmt1	hom_vs_het_wt	ko_response	EMAPA:16251	hindgut diverticulum	80	4.95	16	3.23	6.94e-03	2.15864052954514
